st_gender,st_spg,st_mmog,st_age,st_immig,st_belong,st_repeat,pa_books,pa_educ,pa_escs,W_FSTUWT,math_score,scie_score,read_score,good_math,good_scie,good_read,bad_math,bad_scie,bad_read
Female,Never or hardly ever,Never or hardly ever,16.25,Native,-1.6861,0,26-100 books,13,-.852,110.8015,421.75171,480.43741,555.43488,0,0,0,1,0,0
Male,Once or twice a week,Never or hardly ever,15.67,Second-Generation,.7934,1,101-200 books,10,-1.1219,110.1868,407.24991,341.31589,380.65359,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,15.83,Second-Generation,.9646,1,26-100 books,13,-.4127,110.1868,447.14859,387.9144,436.8848,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.75,Native,-.5127,0,101-200 books,18,1.0774,110.8015,501.78009,518.30969,558.44733,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.33,Native,.2947,0,201-500 books,10,-1.0408,110.8015,437.29529,462.64941,507.13599,0,0,0,1,0,0
Female,Once or twice a month,Never or hardly ever,15.33,Second-Generation,.1643,0,26-100 books,3,-2.3671,110.8015,398.19659,400.59698,456.54019,0,0,0,1,1,0
Male,Once or twice a month,Once or twice a month,15.58,Native,.5943000000000001,0,101-200 books,10,-.3714,110.1868,474.43619,461.44312,533.50342,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.33,Native,1.0269,0,0-10 books,10,-.8044,110.1868,492.81519,478.87921,481.0871,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.42,Native,-.9414,0,26-100 books,18,.4114,110.1868,516.12268,537.1709,509.45721,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.42,Native,.6051,0,26-100 books,18,.7527,110.1868,640.82928,644.80713,592.11121,1,1,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.75,Native,-2.0518,0,11-25 books,10,-1.098,110.1868,462.71161,400.828,466.80151,0,0,0,0,1,0
Male,Once or twice a month,Almost every day,15.58,Native,.6642,0,101-200 books,13,-.4835,110.1868,565.9444,536.56293,547.98639,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16.25,Native,-.1515,0,26-100 books,10,-.8847,114.2614,513.65039,506.39249,519.31958,0,0,0,0,0,0
Female,Never or hardly ever,Once or twice a month,15.75,Native,.3171,0,11-25 books,10,-.5018,114.2614,503.9527,513.60577,529.30719,0,0,0,0,0,0
Female,Never or hardly ever,Every day,15.83,Native,-.5242,0,201-500 books,10,-.4561,114.2614,451.9874,463.75,419.80951,0,0,0,0,0,1
Female,Once or twice a week,Never or hardly ever,16.25,Native,.9646,0,26-100 books,10,-1.0452,114.2614,549.78149,571.97101,606.54999,0,0,1,0,0,0
Female,Once or twice a week,Never or hardly ever,15.83,Native,.5599,0,11-25 books,10,-.6807,114.2614,547.47589,520.65729,553.15723,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a month,15.75,Native,.3171,0,11-25 books,15,.1788,103.3142,614.3429,609.87543,579.29791,1,1,0,0,0,0
Male,Every day,Every day,16.25,Native,.7934,0,26-100 books,13,-.2034,103.3142,581.90332,562.34589,519.42761,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,16.25,Native,.2906,0,101-200 books,10,-.3294,103.3142,502.76169,497.42099,516.57281,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a month,16.25,Second-Generation,.9646,0,11-25 books,10,-1.1678,103.3142,505.53381,490.6669,535.87299,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a week,15.58,Second-Generation,.1052,0,101-200 books,18,.0766,110.8015,449.91159,471.21719,558.10999,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,16.33,Native,-.3381,0,0-10 books,10,-1.517,161.2184,432.2486,406.6138,440.97589,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,16.17,Native,-.9118000000000001,0,0-10 books,15,-.7948,161.2184,369.5051,342.26181,390.96729,0,0,0,1,1,1
Female,Once or twice a month,Never or hardly ever,16.17,Native,-.5064,0,11-25 books,10,-.7006,161.2184,526.35431,565.45471,529.04773,0,0,0,0,0,0
Female,Almost every day,Almost every day,15.83,Native,-.2137,0,26-100 books,10,-.7296,161.2184,553.15839,536.43872,515.46558,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a month,16.25,Native,-.0944,0,11-25 books,10,-1.2636,133.946,465.7308,452.0647,434.6293,0,0,0,0,0,1
Male,Every day,Every day,16.33,Native,-1.1955,1,0-10 books,10,-1.3073,133.946,372.89981,401.75699,419.5076,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,16.33,Native,-1.4115,0,201-500 books,15,.6199,133.946,536.22491,572.76648,563.43903,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.1643,0,101-200 books,13,.2891,89.48895,547.66022,535.9068,560.7699,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a month,15.42,Native,.9646,0,201-500 books,18,1.3853,89.48895,561.90662,567.43512,590.24988,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,.236,0,More than 500 books,18,1.5091,89.48895,637.78772,593.4472,607.69318,1,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,-.6239,0,201-500 books,18,1.7208,89.48895,524.15222,570.49823,590.64972,0,0,0,0,0,0
Male,Once or twice a week,Never or hardly ever,15.5,Native,.2947,0,201-500 books,18,1.3851,89.48895,582.12878,679.7309,611.67999,0,1,1,0,0,0
Male,Almost every day,Never or hardly ever,15.75,Native,-.5753,0,201-500 books,18,1.6693,89.48895,529.16229,549.74719,567.16937,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,-.0621,0,101-200 books,18,1.8409,103.5632,619.40228,632.83508,635.36798,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.5073,0,101-200 books,18,1.2826,103.5632,551.90021,559.98468,605.50647,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.0171,0,201-500 books,18,.8625,103.5632,625.62,640.07068,702.93109,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.6642,0,101-200 books,18,1.2398,103.5632,587.77393,622.26801,678.94891,0,1,1,0,0,0
Female,Never or hardly ever,Once or twice a week,15.67,Native,.1802,0,More than 500 books,18,1.5301,103.5632,640.30701,666.63519,661.23053,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.412,0,201-500 books,18,1.4878,103.5632,503.11169,495.45221,573.53741,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,.6642,0,26-100 books,10,-.7179,103.5632,572.06677,606.50201,595.6991,0,1,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.83,Native,-.1515,0,201-500 books,18,1.3654,103.5632,541.16351,601.2099,645.13373,0,1,1,0,0,0
Female,Once or twice a month,Once or twice a month,16.08,Native,.5901,0,26-100 books,15,.4268,103.5632,597.76068,623.93201,661.3905,0,1,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.25,Native,.9646,0,More than 500 books,18,1.8115,93.67494000000001,646.7312,674.17853,662.19928,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,.6642,0,More than 500 books,15,1.055,103.5632,499.90179,516.7688,612.37012,0,0,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.25,Native,-.1069,0,26-100 books,13,-.436,93.67494000000001,629.78961,661.05109,651.28967,1,1,1,0,0,0
Male,Once or twice a week,Almost every day,15.42,Native,-.5064,0,26-100 books,13,.1058,93.67494000000001,537.44098,517.76947,572.01019,0,0,0,0,0,0
Male,Every day,Every day,15.58,Native,.9646,0,More than 500 books,18,1.2226,93.67494000000001,625.04919,642.20477,606.8316,1,1,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.83,Native,-.2712,0,201-500 books,15,1.2211,93.67494000000001,636.67908,657.75177,611.98297,1,1,1,0,0,0
Male,Never or hardly ever,Once or twice a month,15.75,Native,.6642,0,101-200 books,18,1.4304,93.67494000000001,599.24487,612.62061,572.60059,0,1,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.33,Native,1.5611,0,201-500 books,13,.4531,89.48895,597.56677,586.4989,637.65143,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,2.5915,0,101-200 books,13,-.0084,89.48895,619.01282,648.27472,667.2738,1,1,1,0,0,0
Male,Once or twice a week,Almost every day,15.33,Native,.0248,0,101-200 books,13,.1046,89.48895,568.31897,559.47192,535.66052,0,0,0,0,0,0
Male,Never or hardly ever,Once or twice a month,15.92,Native,2.5915,0,More than 500 books,18,1.7682,89.48895,641.6535,682.19922,652.68762,1,1,1,0,0,0
Male,Almost every day,Every day,15.75,Second-Generation,-1.8419,1,11-25 books,18,1.0974,105.0661,439.04611,445.7146,421.25879,0,0,0,1,1,1
Male,Never or hardly ever,Never or hardly ever,15.67,Second-Generation,.6642,0,101-200 books,18,.8776,105.0661,609.27161,649.50513,617.72101,1,1,1,0,0,0
Male,Once or twice a week,Once or twice a week,15.42,Second-Generation,.045,0,26-100 books,13,-.5601,105.0661,536.16132,521.78632,495.49139,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16.08,Native,.6642,0,26-100 books,18,1.2772,94.66145,494.5105,571.67261,531.61438,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,1.5043,0,201-500 books,15,.7883,94.66145,506.78189,548.8399,537.31897,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.6642,0,201-500 books,18,1.6132,94.66145,643.44299,696.2887,657.25842,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,2.5915,0,More than 500 books,18,1.2323,94.66145,565.69177,636.1181,569.93439,0,1,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.92,Second-Generation,.1643,0,26-100 books,13,-.6217,94.66145,543.65662,532.30182,535.17682,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a month,16.08,Native,.6642,0,101-200 books,13,.5884,94.66145,646.04639,647.02191,621.26801,1,1,1,0,0,0
Female,Almost every day,Almost every day,16.08,Native,1.5043,0,More than 500 books,18,1.0463,94.66145,549.85522,605.92969,611.63452,0,1,1,0,0,0
Male,Never or hardly ever,Almost every day,15.67,Native,-.3943,0,101-200 books,15,.8323,94.66145,573.83258,636.4234,617.40741,0,1,1,0,0,0
Male,Almost every day,Once or twice a week,16,Native,-.3701,0,11-25 books,18,1.2587,94.66145,536.2085,577.85071,560.44153,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a month,16.17,Native,-.8219,0,26-100 books,15,.3609,94.66145,557.04651,587.85522,560.99847,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,15.83,Native,-.7156,0,More than 500 books,18,1.5459,94.66145,624.44012,618.1377,567.38818,1,1,0,0,0,0
Male,Never or hardly ever,Once or twice a month,16,Second-Generation,2.5915,0,201-500 books,18,1.4014,94.66145,398.39841,377.1824,422.3887,0,0,0,1,1,1
Male,Never or hardly ever,Once or twice a week,16.25,Native,.3791,0,201-500 books,10,.1764,94.66145,593.2066,552.04999,541.25372,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,15.83,Native,.9646,0,101-200 books,18,1.5322,94.66145,665.68481,717.77832,626.7262,1,1,1,0,0,0
Male,Once or twice a month,Once or twice a month,16.33,Native,.6642,0,26-100 books,18,.4263,94.66145,505.8512,527.84229,548.25409,0,0,0,0,0,0
Male,Once or twice a month,Every day,16.17,Native,-1.0137,0,26-100 books,18,1.3409,94.66145,635.52118,612.79712,505.56131,1,1,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.67,Native,.9357,0,More than 500 books,18,1.5437,94.66145,626.35577,688.42712,635.1673,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,1.5043,0,201-500 books,15,.3835,99.90309000000001,470.7417,463.65491,446.49161,0,0,0,0,0,1
Female,Never or hardly ever,Never or hardly ever,15.67,Native,1.398,0,More than 500 books,18,.785,130.3212,450.66449,469.33209,452.39859,0,0,0,0,0,0
Female,Almost every day,Never or hardly ever,15.58,Native,.9357,0,101-200 books,15,.3944,130.3212,529.82202,563.62201,588.53058,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,1.5043,0,101-200 books,15,.0781,130.3212,512.02911,490.2449,558.24701,0,0,0,0,0,0
Female,Never or hardly ever,Once or twice a month,15.75,Native,.6642,0,11-25 books,13,-.4554,130.3212,533.1748,571.85883,531.82703,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a week,15.75,Native,-1.7349,0,101-200 books,10,-1.1599,130.3212,489.87219,504.1351,494.89001,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.5,Native,.6642,0,26-100 books,15,-.1342,137.867,485.10751,499.49191,537.05139,0,0,0,0,0,0
Male,Never or hardly ever,Every day,15.33,Native,.4274,0,101-200 books,10,-.3718,137.867,427.6391,450.466,429.61429,0,0,0,1,0,1
Male,Almost every day,Almost every day,15.58,Native,1.398,0,26-100 books,18,.3324,137.867,570.3031,568.33862,490.1991,0,0,0,0,0,0
Male,Every day,Every day,16.08,Native,.412,0,26-100 books,18,.7884,137.867,518.13953,525.99109,493.90829,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.58,Native,-1.0536,0,11-25 books,10,-1.6979,137.867,449.40851,424.9559,428.03448,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.83,Second-Generation,.6642,0,101-200 books,13,-.9014,130.3212,504.3761,512.099,571.63599,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16.25,Native,.6642,0,26-100 books,13,-.0196,130.3212,538.38629,561.50708,528.16821,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,.2947,0,201-500 books,18,1.448,130.3212,579.37512,652.94708,636.21722,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,1.0676,0,201-500 books,13,.4271,130.3212,627.79761,667.2215,668.09601,1,1,1,0,0,0
Female,Once or twice a month,Once or twice a month,15.67,Native,1.5611,0,101-200 books,15,-.0342,130.3212,428.18451,441.18451,414.83069,0,0,0,1,1,1
Male,Once or twice a month,Every day,15.92,Native,.9357,0,11-25 books,18,.3012,135.3795,554.68201,573.85272,564.60498,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.83,Native,-.9105,0,26-100 books,15,-.3268,135.3795,560.47992,567.1156,533.96149,0,0,0,0,0,0
Male,Never or hardly ever,Every day,15.83,Native,2.5915,0,201-500 books,18,1.9868,135.3795,620.42029,658.8913,619.33051,1,1,1,0,0,0
Male,Never or hardly ever,Every day,16,Native,.6642,0,26-100 books,18,.979,135.3795,526.73798,552.64893,555.21838,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,16.17,Native,.6642,0,26-100 books,18,.7869,135.3795,597.60181,590.08252,599.91852,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.5,Native,.2947,0,26-100 books,13,-.3611,137.867,570.02478,594.6947,581.44598,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.58,Native,.9646,0,26-100 books,13,.3163,105.188,474.06909,495.3454,504.9043,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.33,Native,1.398,0,101-200 books,13,-.1277,110.5423,558.63062,599.46991,645.83899,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,-.4641,0,101-200 books,18,1.3773,110.5423,593.81049,663.55103,672.8703,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Second-Generation,2.5915,1,0-10 books,15,-.3756,110.5423,448.3923,453.78751,513.52332,0,0,0,1,0,0
Male,Once or twice a month,Almost every day,15.5,Native,.2947,0,101-200 books,13,.0636,105.188,510.87601,525.69952,510.62399,0,0,0,0,0,0
Male,Never or hardly ever,Every day,15.33,Native,-.082,0,26-100 books,10,-1.1922,105.188,690.25873,718.79932,673.625,1,1,1,0,0,0
Male,Once or twice a week,Once or twice a week,15.58,Native,.7333,0,201-500 books,18,1.1849,105.188,606.29181,648.9483,595.57269,1,1,0,0,0,0
Male,Every day,Almost every day,15.42,Native,.514,0,101-200 books,15,.2719,105.188,680.9801,742.36823,628.3573,1,1,1,0,0,0
Male,Almost every day,Once or twice a week,15.42,Native,-.6334,0,201-500 books,13,.6528,105.188,560.36658,644.99829,582.05469,0,1,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.58,Native,2.5915,0,More than 500 books,18,1.4985,105.188,651.22498,658.03821,632.32788,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.6642,0,11-25 books,10,-.9701,105.4911,573.33728,542.5824,571.78772,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Second-Generation,.9357,0,201-500 books,18,.665,105.4911,550.258,593.75812,586.10327,0,0,0,0,0,0
Male,Never or hardly ever,Once or twice a month,15.92,Native,1.5043,0,More than 500 books,18,1.5716,100.2568,684.62378,703.14221,652.55353,1,1,1,0,0,0
Male,Once or twice a week,Every day,15.42,Native,.6642,0,26-100 books,10,-.5904,100.2568,626.49377,602.0293,555.13751,1,1,0,0,0,0
Male,Once or twice a week,Never or hardly ever,16.08,Native,1.398,0,26-100 books,18,.6635,100.2568,559.36578,586.3913,536.97028,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.83,Native,.2947,0,101-200 books,13,-.6583,100.2568,664.9231,681.63177,628.82251,1,1,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.75,Native,.6642,0,201-500 books,15,.1707,100.2568,653.74597,730.5188,652.16791,1,1,1,0,0,0
Male,Once or twice a month,Never or hardly ever,15.33,Native,.6642,0,101-200 books,13,-.6102,100.2568,645.92963,721.20117,667.12708,1,1,1,0,0,0
Male,Once or twice a week,Never or hardly ever,16.25,Native,-1.4235,0,201-500 books,18,1.2588,100.2568,612.08032,631.16107,627.573,1,1,1,0,0,0
Male,Once or twice a week,Never or hardly ever,16,Native,.5073,0,101-200 books,18,.865,100.2568,567.8045,540.77643,513.70209,0,0,0,0,0,0
Male,Once or twice a month,Never or hardly ever,15.92,Native,.4597,0,More than 500 books,18,1.5569,100.2568,520.7558,526.56171,539.12207,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.9357,0,201-500 books,18,1.1248,110.5423,651.58411,652.6759,658.3053,1,1,1,0,0,0
Male,Once or twice a week,Almost every day,15.42,Native,.3171,0,101-200 books,18,1.2087,105.188,514.43738,462.29279,473.87109,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,15.67,Native,.1885,0,101-200 books,13,.4419,105.188,553.08948,559.06409,542.62653,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.33,Second-Generation,1.0676,1,101-200 books,3,-1.522,111.3464,494.4057,507.79041,473.634,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Second-Generation,-.9574,1,101-200 books,15,.3466,111.3464,543.93958,517.25641,598.46289,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,-1.4206,0,More than 500 books,18,1.5125,111.3464,582.15118,638.43237,652.30823,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.6642,0,201-500 books,15,-.0998,111.3464,574.80591,605.44611,602.56702,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,.9646,0,More than 500 books,13,.4963,111.3464,496.99109,541.88531,556.26172,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,2.5915,0,More than 500 books,18,1.8509,111.3464,561.65662,591.26831,576.3703,0,0,0,0,0,0
Male,Once or twice a month,Every day,15.83,Native,.0248,1,More than 500 books,18,1.5198,118.6488,503.58301,513.30579,498.71851,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.42,Native,2.5915,0,More than 500 books,18,1.9945,118.6488,569.35907,570.66602,576.24438,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.5,Second-Generation,.6642,0,101-200 books,18,1.1357,118.6488,583.45221,591.11548,593.58539,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.75,Native,.0929,0,201-500 books,15,.7927,118.6488,627.2403,642.43237,588.1571,1,1,0,0,0,0
Male,Once or twice a week,Every day,15.5,Second-Generation,1.1245,0,101-200 books,15,.8152,118.6488,539.4715,569.61981,572.61877,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,-.9389,0,201-500 books,18,.9196,111.3464,460.96371,519.81873,502.43729,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,1.5043,0,201-500 books,18,1.2259,111.3464,585.23889,604.22083,567.1568,0,1,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.0346,0,26-100 books,18,1.1024,111.3464,582.43347,554.71393,615.7583,0,0,1,0,0,0
