date,goldprice,oilprice,dow
24dec2013,1201.68,112.27,2
25dec2013,1201.68,112.27,3
26dec2013,1212.96,112.53,4
27dec2013,1216.15,112.95,5
28dec2013,1216.15,112.95,6
29dec2013,1216.15,112.95,0
30dec2013,1205.99,111.57,1
31dec2013,1207.85,111.39,2
01jan2014,1207.85,111.39,3
02jan2014,1224.23,109.07,4
03jan2014,1236.6,107.07,5
04jan2014,1236.6,107.07,6
05jan2014,1236.6,107.07,0
06jan2014,1241.88,107.07,1
07jan2014,1227.05,107.27,2
08jan2014,1223.09,107.42,3
09jan2014,1226.72,107.31,4
10jan2014,1246.4,106.29,5
11jan2014,1246.4,106.29,6
12jan2014,1246.4,106.29,0
13jan2014,1250.6,107.29,1
14jan2014,1251.49,106.42,2
15jan2014,1240.43,107.46,3
16jan2014,1241.8,107.06,4
17jan2014,1252.39,107.72,5
18jan2014,1252.39,107.72,6
19jan2014,1252.39,107.72,0
20jan2014,1256.85,107.06,1
21jan2014,1241.44,108.21,2
22jan2014,1241.21,108.75,3
23jan2014,1259.7,108.88,4
24jan2014,1267.13,108.29,5
25jan2014,1267.13,108.29,6
26jan2014,1267.13,108.29,0
27jan2014,1261.38,107.86,1
28jan2014,1253.03,108.48,2
29jan2014,1264.78,108.83,3
30jan2014,1241.22,109.15,4
31jan2014,1242.68,107.97,5
01feb2014,1242.68,107.97,6
02feb2014,1242.68,107.97,0
03feb2014,1263.9,105.6,1
04feb2014,1251.15,106.08,2
05feb2014,1260.82,105.8,3
06feb2014,1256.03,106.99,4
07feb2014,1262.93,108.19,5
08feb2014,1262.93,108.19,6
09feb2014,1262.93,108.19,0
10feb2014,1274.97,109.28,1
11feb2014,1289.84,109.08,2
12feb2014,1293.05,108.96,3
13feb2014,1297.43,108.56,4
14feb2014,1316.68,108.54,5
15feb2014,1316.68,108.54,6
16feb2014,1316.68,108.54,0
17feb2014,1328,108.99,1
18feb2014,1322.32,110.11,2
19feb2014,1320.25,110.9,3
20feb2014,1315.32,110.4,4
21feb2014,1319.93,110.02,5
22feb2014,1319.93,110.02,6
23feb2014,1319.93,110.02,0
24feb2014,1338.43,110.79,1
25feb2014,1340.95,110.12,2
26feb2014,1325.43,110.02,3
27feb2014,1333.93,109.04,4
28feb2014,1325.7,109.29,5
01mar2014,1325.7,109.29,6
02mar2014,1325.7,109.29,0
03mar2014,1353.99,111.57,1
04mar2014,1336.97,109.24,2
05mar2014,1338.32,108.32,3
06mar2014,1345.82,107.71,4
07mar2014,1335.84,108.9,5
08mar2014,1335.84,108.9,6
09mar2014,1335.84,108.9,0
10mar2014,1340.95,108.17,1
11mar2014,1341.54,108.31,2
12mar2014,1365.74,107.93,3
13mar2014,1372.25,107.21,4
14mar2014,1376.15,108.47,5
15mar2014,1376.15,108.47,6
16mar2014,1376.15,108.47,0
17mar2014,1373.05,107.15,1
18mar2014,1358.45,107.15,2
19mar2014,1341.34,106.3,3
20mar2014,1330.45,106.14,4
21mar2014,1335.1,107.67,5
22mar2014,1335.1,107.67,6
23mar2014,1335.1,107.67,0
24mar2014,1311.74,107.23,1
25mar2014,1311.95,107.68,2
26mar2014,1303.93,106.99,3
27mar2014,1295.87,107.74,4
28mar2014,1291.8,108.04,5
29mar2014,1291.8,108.04,6
30mar2014,1291.8,108.04,0
31mar2014,1289.28,107.31,1
01apr2014,1281.15,107,2
02apr2014,1292.63,104.22,3
03apr2014,1288.4,105.15,4
04apr2014,1305.61,106.55,5
05apr2014,1305.61,106.55,6
06apr2014,1305.61,106.55,0
07apr2014,1301.18,105.5,1
08apr2014,1309.34,106.24,2
09apr2014,1305.88,107.73,3
10apr2014,1320.68,107.35,4
11apr2014,1318.25,107.58,5
12apr2014,1318.25,107.58,6
13apr2014,1318.25,107.58,0
14apr2014,1328.79,108.02,1
15apr2014,1302.13,109.27,2
16apr2014,1299.7,109.91,3
17apr2014,1298.9,109.21,4
18apr2014,1298.9,109.21,5
19apr2014,1298.9,109.21,6
20apr2014,1298.9,109.21,0
21apr2014,1286.63,109.96,1
22apr2014,1283.2,108.94,2
23apr2014,1284.19,108.92,3
24apr2014,1288.97,110.1,4
25apr2014,1302.07,109.42,5
26apr2014,1302.07,109.42,6
27apr2014,1302.07,109.42,0
28apr2014,1294.49,108.69,1
29apr2014,1299.35,109.33,2
30apr2014,1293.7,107.78,3
01may2014,1282.28,107.53,4
02may2014,1302.57,108.88,5
03may2014,1302.57,108.88,6
04may2014,1302.57,108.88,0
05may2014,1310.96,107.5,1
06may2014,1307.55,107.7,2
07may2014,1297.06,107.69,3
08may2014,1288.68,107.7,4
09may2014,1288.15,108.13,5
10may2014,1288.15,108.13,6
11may2014,1288.15,108.13,0
12may2014,1298.69,108.38,1
13may2014,1297.03,108.89,2
14may2014,1305.53,110.11,3
15may2014,1299.6,110.19,4
16may2014,1293.93,111.13,5
17may2014,1293.93,111.13,6
18may2014,1293.93,111.13,0
19may2014,1298.55,110.92,1
20may2014,1293.9,110.67,2
21may2014,1289.6,111.66,3
22may2014,1296.05,111.84,4
23may2014,1292.81,111.61,5
24may2014,1292.81,111.61,6
25may2014,1292.81,111.61,0
26may2014,1292.59,111.61,1
27may2014,1268.61,111.31,2
28may2014,1257.24,110.86,3
29may2014,1258.65,111.47,4
30may2014,1244.66,110.53,5
31may2014,1244.66,110.53,6
01jun2014,1244.66,110.53,0
02jun2014,1245.43,110.23,1
03jun2014,1244.81,108.87,2
04jun2014,1243.97,109.34,3
05jun2014,1254.18,108.59,4
06jun2014,1252.71,108.84,5
07jun2014,1252.71,108.84,6
08jun2014,1252.71,108.84,0
09jun2014,1253.93,110.26,1
10jun2014,1260.53,109.61,2
11jun2014,1262.53,110.03,3
12jun2014,1272.65,112.24,4
13jun2014,1274.03,112.99,5
14jun2014,1274.03,112.99,6
15jun2014,1274.03,112.99,0
16jun2014,1275.5,113.52,1
17jun2014,1269.93,114.19,2
18jun2014,1270.73,114.33,3
19jun2014,1299.32,115.5,4
20jun2014,1315.32,115.11,5
21jun2014,1315.32,115.11,6
22jun2014,1315.32,115.11,0
23jun2014,1316.93,114.38,1
24jun2014,1319.2,115.11,2
25jun2014,1318.7,113.99,3
26jun2014,1314.18,113.62,4
27jun2014,1319.39,113.52,5
28jun2014,1319.39,113.52,6
29jun2014,1319.39,113.52,0
30jun2014,1316.93,112.79,1
01jul2014,1329.03,112.45,2
02jul2014,1329.3,111.78,3
03jul2014,1318.7,110.73,4
04jul2014,1320.49,110.43,5
05jul2014,1320.49,110.43,6
06jul2014,1320.49,110.43,0
07jul2014,1314.38,110.1,1
08jul2014,1315.59,109.11,2
09jul2014,1323.8,108.29,3
10jul2014,1338,107.7,4
11jul2014,1335.4,106.77,5
12jul2014,1335.4,106.77,6
13jul2014,1335.4,106.77,0
14jul2014,1308.2,106.53,1
15jul2014,1297.78,104.7,2
16jul2014,1301.55,106.3,3
17jul2014,1303.8,106.35,4
18jul2014,1307.65,106.72,5
19jul2014,1307.65,106.72,6
20jul2014,1307.65,106.72,0
21jul2014,1313.17,105.84,1
22jul2014,1305.75,106.3,2
23jul2014,1305.91,106.65,3
24jul2014,1289.6,105.93,4
25jul2014,1299.05,106.44,5
26jul2014,1299.05,106.44,6
27jul2014,1299.05,106.44,0
28jul2014,1304.21,105.93,1
29jul2014,1298.85,106.12,2
30jul2014,1294.25,105.84,3
31jul2014,1286.06,104.63,4
01aug2014,1294.69,103.31,5
02aug2014,1294.69,103.31,6
03aug2014,1294.69,103.31,0
04aug2014,1288.7,104.78,1
05aug2014,1284.15,103.81,2
06aug2014,1307.82,104.51,3
07aug2014,1307.3,104.31,4
08aug2014,1311.32,104.57,5
09aug2014,1311.32,104.57,6
10aug2014,1311.32,104.57,0
11aug2014,1306.9,104.92,1
12aug2014,1315.23,103.15,2
13aug2014,1311.94,102.94,3
14aug2014,1312.68,101.78,4
15aug2014,1305.1,101.96,5
16aug2014,1305.1,101.96,6
17aug2014,1305.1,101.96,0
18aug2014,1298.22,100.14,1
19aug2014,1295.07,100.29,2
20aug2014,1294.06,100.72,3
21aug2014,1277.3,100.99,4
22aug2014,1278.3,101.03,5
23aug2014,1278.3,101.03,6
24aug2014,1278.3,101.03,0
25aug2014,1276.34,101.45,1
26aug2014,1283.46,101.6,2
27aug2014,1282.9,101.34,3
28aug2014,1289.55,101.3,4
29aug2014,1287.93,101.54,5
30aug2014,1287.93,101.54,6
31aug2014,1287.93,101.54,0
01sep2014,1287.29,101.48,1
02sep2014,1265.1,100.2,2
03sep2014,1267.74,101.78,3
04sep2014,1269.46,101.91,4
05sep2014,1266.67,100.51,5
06sep2014,1266.67,100.51,6
07sep2014,1266.67,100.51,0
08sep2014,1254.14,99.59,1
09sep2014,1255.78,99.5,2
10sep2014,1248.75,97.65000000000001,3
11sep2014,1238.87,97.33,4
12sep2014,1230.4,96.97,5
13sep2014,1230.4,96.97,6
14sep2014,1230.4,96.97,0
15sep2014,1233.54,96.84999999999999,1
16sep2014,1233.05,97.89,2
17sep2014,1236.23,98.06999999999999,3
18sep2014,1226.91,97.12,4
19sep2014,1217.48,96.98999999999999,5
20sep2014,1217.48,96.98999999999999,6
21sep2014,1217.48,96.98999999999999,0
22sep2014,1213.34,95.94,1
23sep2014,1222.15,95.76000000000001,2
24sep2014,1218.16,95.08,3
25sep2014,1218.32,95.89,4
26sep2014,1215.68,95.70999999999999,5
27sep2014,1215.68,95.70999999999999,6
28sep2014,1215.68,95.70999999999999,0
29sep2014,1217.26,95.81999999999999,1
30sep2014,1212.83,94.72,2
01oct2014,1213.9,94.68000000000001,3
02oct2014,1214.98,91.23,4
03oct2014,1194.02,91.3,5
04oct2014,1194.02,91.3,6
05oct2014,1194.02,91.3,0
06oct2014,1201.72,91.28,1
07oct2014,1210.48,91.34,2
08oct2014,1210.17,90.77,3
09oct2014,1223.6,90.92,4
10oct2014,1221.68,89.23,5
11oct2014,1221.68,89.23,6
12oct2014,1221.68,89.23,0
13oct2014,1229.32,88.18000000000001,1
14oct2014,1231.55,86.69,2
15oct2014,1241.23,84.5,3
16oct2014,1240.22,83.56,4
17oct2014,1233.27,85.42,5
18oct2014,1233.27,85.42,6
19oct2014,1233.27,85.42,0
20oct2014,1244.1,84.41,1
21oct2014,1252.89,84.97,2
22oct2014,1244.07,86.12,3
23oct2014,1226.77,85.95999999999999,4
24oct2014,1230.74,85.70999999999999,5
25oct2014,1230.74,85.70999999999999,6
26oct2014,1230.74,85.70999999999999,0
27oct2014,1228.94,85.3,1
28oct2014,1229.21,85.64,2
29oct2014,1223.22,86.98999999999999,3
30oct2014,1200.14,85.8,4
31oct2014,1165.69,84.45,5
01nov2014,1165.69,84.45,6
02nov2014,1165.69,84.45,0
03nov2014,1169.23,84.69,1
04nov2014,1169.99,82.28,2
05nov2014,1146,82.95,3
06nov2014,1146.3,82.3,4
07nov2014,1165.26,83.41,5
08nov2014,1165.26,83.41,6
09nov2014,1165.26,83.41,0
10nov2014,1163.7,83.12,1
11nov2014,1156.04,81.03,2
12nov2014,1164.9,81.11,3
13nov2014,1162.6,78.37,4
14nov2014,1172.75,77.48999999999999,5
15nov2014,1172.75,77.48999999999999,6
16nov2014,1172.75,77.48999999999999,0
17nov2014,1185.2,77.62,1
18nov2014,1196.06,77.88,2
19nov2014,1180.38,77.93000000000001,3
20nov2014,1190.77,77.68000000000001,4
21nov2014,1205.32,79.26000000000001,5
22nov2014,1205.32,79.26000000000001,6
23nov2014,1205.32,79.26000000000001,0
24nov2014,1197.05,79.65000000000001,1
25nov2014,1198.95,77.76000000000001,2
26nov2014,1198.43,77.44,3
27nov2014,1191.05,70.67,4
28nov2014,1181.97,71.95,5
29nov2014,1181.97,71.95,6
30nov2014,1181.97,71.95,0
01dec2014,1195.64,70.84,1
02dec2014,1199.52,70.95,2
03dec2014,1212.65,70.08,3
04dec2014,1209.52,69.14,4
05dec2014,1195.01,68.62,5
06dec2014,1195.01,68.62,6
07dec2014,1195.01,68.62,0
08dec2014,1192.83,66.47,1
09dec2014,1232.31,66.77,2
10dec2014,1228.8,64.08,3
11dec2014,1223.15,64.3,4
12dec2014,1222.88,62.08,5
13dec2014,1222.88,62.08,6
14dec2014,1222.88,62.08,0
15dec2014,1214.88,61.15,1
16dec2014,1196.19,60.6,2
17dec2014,1196.47,60.37,3
18dec2014,1195.38,59.82,4
19dec2014,1197.94,60.06,5
20dec2014,1197.94,60.06,6
21dec2014,1197.94,60.06,0
22dec2014,1185.68,59.92,1
23dec2014,1178.13,60.3,2
24dec2014,1174.68,59.84,3
25dec2014,1174.68,59.84,4
26dec2014,1193.51,59.88,5
27dec2014,1193.51,59.88,6
28dec2014,1193.51,59.88,0
29dec2014,1181.09,58.94,1
30dec2014,1205.27,56.9,2
31dec2014,1186.33,55.84,3
01jan2015,1186.33,55.84,4
02jan2015,1188.85,56.01,5
03jan2015,1188.85,56.01,6
04jan2015,1188.85,56.01,0
05jan2015,1197.07,52.57,1
06jan2015,1207.74,51.23,2
07jan2015,1215.28,50.29,3
08jan2015,1213.2,50.67,4
09jan2015,1218.78,48.84,5
10jan2015,1218.78,48.84,6
11jan2015,1218.78,48.84,0
12jan2015,1226.8,47.53,1
13jan2015,1235.74,45.74,2
14jan2015,1237.76,46.12,3
15jan2015,1264.89,48.06,4
16jan2015,1274.6,48.16,5
17jan2015,1274.6,48.16,6
18jan2015,1274.6,48.16,0
19jan2015,1273.88,47.83,1
20jan2015,1291.49,47.65,2
21jan2015,1291.34,47.51,3
22jan2015,1302.18,47.29,4
23jan2015,1292.43,47.73,5
24jan2015,1292.43,47.73,6
25jan2015,1292.43,47.73,0
26jan2015,1278.3,46.93,1
27jan2015,1293.3,47.4,2
28jan2015,1288.07,47.94,3
29jan2015,1265.43,47.15,4
30jan2015,1273.24,48.04,5
31jan2015,1273.24,48.04,6
01feb2015,1273.24,48.04,0
02feb2015,1271.58,53.14,1
03feb2015,1258.07,55.49,2
04feb2015,1264.57,55.41,3
05feb2015,1261.28,56.68,4
06feb2015,1233.61,57.38,5
07feb2015,1233.61,57.38,6
08feb2015,1233.61,57.38,0
09feb2015,1241.38,58.02,1
10feb2015,1237.47,56.66,2
11feb2015,1223.74,55,3
12feb2015,1223.56,57.18,4
13feb2015,1232.54,60.67,5
14feb2015,1232.54,60.67,6
15feb2015,1232.54,60.67,0
16feb2015,1231.93,61.2,1
17feb2015,1207.1,60.39,2
18feb2015,1200.63,60.66,3
19feb2015,1208.78,58.62,4
20feb2015,1206.68,60.22,5
21feb2015,1206.68,60.22,6
22feb2015,1206.68,60.22,0
23feb2015,1201.88,58.91,1
24feb2015,1198.28,59.25,2
25feb2015,1205.15,58.71,3
26feb2015,1208.36,60.43,4
27feb2015,1216.57,61.06,5
28feb2015,1216.57,61.06,6
01mar2015,1216.57,61.06,0
02mar2015,1208.76,60.83,1
03mar2015,1203.19,61.37,2
04mar2015,1202.06,59.55,3
05mar2015,1206.55,60.75,4
06mar2015,1175.47,60.01,5
07mar2015,1175.47,60.01,6
08mar2015,1175.47,60.01,0
09mar2015,1167.75,59.15,1
10mar2015,1161.5,56.4,2
11mar2015,1151.5,56.97,3
12mar2015,1151.34,57.04,4
13mar2015,1153.57,55.24,5
14mar2015,1153.57,55.24,6
15mar2015,1153.57,55.24,0
16mar2015,1153.07,52.85,1
17mar2015,1148.57,52.43,2
18mar2015,1152.47,53.4,3
19mar2015,1170.71,53.71,4
20mar2015,1184.75,54.62,5
21mar2015,1184.75,54.62,6
22mar2015,1184.75,54.62,0
23mar2015,1186.25,54.87,1
24mar2015,1190.65,54.63,2
25mar2015,1197.35,55.17,3
26mar2015,1206.07,57.98,4
27mar2015,1200.63,57.16,5
28mar2015,1200.63,57.16,6
29mar2015,1200.63,57.16,0
30mar2015,1185.79,54.85,1
31mar2015,1187.6,54.56,2
01apr2015,1201.07,56.04,3
02apr2015,1197.25,54.7,4
03apr2015,1197.25,54.7,5
04apr2015,1197.25,54.7,6
05apr2015,1197.25,54.7,0
06apr2015,1223.96,57.19,1
07apr2015,1213.09,57.89,2
08apr2015,1204.17,56.6,3
09apr2015,1195.5,56.2,4
10apr2015,1207.24,57.09,5
11apr2015,1207.24,57.09,6
12apr2015,1207.24,57.09,0
13apr2015,1198.95,57.55,1
14apr2015,1197.38,58.17,2
15apr2015,1195.31,59.81,3
16apr2015,1197.96,61.19,4
17apr2015,1204.28,62.53,5
18apr2015,1204.28,62.53,6
19apr2015,1204.28,62.53,0
20apr2015,1193.59,62.04,1
21apr2015,1199.09,61.22,2
22apr2015,1187.9,61.26,3
23apr2015,1192.85,63.35,4
24apr2015,1178.34,63.48,5
25apr2015,1178.34,63.48,6
26apr2015,1178.34,63.48,0
27apr2015,1201.87,63.29,1
28apr2015,1212.33,63.25,2
29apr2015,1211.3,64.06,3
30apr2015,1180.69,64.56999999999999,4
01may2015,1173.09,65.39,5
02may2015,1173.09,65.39,6
03may2015,1173.09,65.39,0
04may2015,1189.25,65.78,1
05may2015,1196.1,67.34,2
06may2015,1189.5,68.22,3
07may2015,1183.44,65.8,4
08may2015,1185.2,64.72,5
09may2015,1185.2,64.72,6
10may2015,1185.2,64.72,0
11may2015,1184.61,63.93,1
12may2015,1191.4,66.05,2
13may2015,1214.35,67.42,3
14may2015,1221,66.72,4
15may2015,1221.99,65.78,5
16may2015,1221.99,65.78,6
17may2015,1221.99,65.78,0
18may2015,1228.05,65.73999999999999,1
19may2015,1208.45,64.09,2
20may2015,1211.15,64.18000000000001,3
21may2015,1206.38,66.19,4
22may2015,1206.2,65.06,5
23may2015,1206.2,65.06,6
24may2015,1206.2,65.06,0
25may2015,1205.84,65.06,1
26may2015,1189.34,63.24,2
27may2015,1186.3,62.57,3
28may2015,1189.3,61.53,4
29may2015,1189.97,64.26000000000001,5
30may2015,1189.97,64.26000000000001,6
31may2015,1189.97,64.26000000000001,0
01jun2015,1195.74,63.92,1
02jun2015,1192.09,64.90000000000001,2
03jun2015,1190.8,63.82,3
04jun2015,1174.4,61.63,4
05jun2015,1169.53,61.47,5
06jun2015,1169.53,61.47,6
07jun2015,1169.53,61.47,0
08jun2015,1171.05,62.38,1
09jun2015,1177.07,64.2,2
10jun2015,1188.15,65.06,3
11jun2015,1178.4,64.34999999999999,4
12jun2015,1182.34,64.03,5
13jun2015,1182.34,64.03,6
14jun2015,1182.34,64.03,0
15jun2015,1181.69,62.48,1
16jun2015,1178.19,62.42,2
17jun2015,1176.71,62.51,3
18jun2015,1204.35,62.92,4
19jun2015,1200.22,61.18,5
20jun2015,1200.22,61.18,6
21jun2015,1200.22,61.18,0
22jun2015,1185.02,61.11,1
23jun2015,1178.2,62.63,2
24jun2015,1173.98,62.54,3
25jun2015,1173.68,61.29,4
26jun2015,1171.01,61.38,5
27jun2015,1171.01,61.38,6
28jun2015,1171.01,61.38,0
29jun2015,1178.94,60.22,1
30jun2015,1169.35,61.2,2
01jul2015,1170.4,62.28,3
02jul2015,1163.4,62.41,4
03jul2015,1167.19,59.74,5
04jul2015,1167.19,59.74,6
05jul2015,1167.19,59.74,0
06jul2015,1167.05,57.71,1
07jul2015,1152.65,55.12,2
08jul2015,1160.78,56.09,3
09jul2015,1164.09,58.15,4
10jul2015,1161.2,57.75,5
11jul2015,1161.2,57.75,6
12jul2015,1161.2,57.75,0
13jul2015,1154.43,57.91,1
14jul2015,1155.55,57.4,2
15jul2015,1146.76,57.61,3
16jul2015,1144.45,57.83,4
17jul2015,1132.32,56.74,5
18jul2015,1132.32,56.74,6
19jul2015,1132.32,56.74,0
20jul2015,1110.44,56.88,1
21jul2015,1107.65,56.81,2
22jul2015,1092.63,56.81,3
23jul2015,1092.63,56.33,4
24jul2015,1083.9,54.61,5
25jul2015,1083.9,54.61,6
26jul2015,1083.9,54.61,0
27jul2015,1097.65,53.93,1
28jul2015,1095.24,54.04,2
29jul2015,1095.05,54.37,3
30jul2015,1094.4,53.77,4
31jul2015,1094.3,52.79,5
01aug2015,1094.3,52.79,6
02aug2015,1094.3,52.79,0
03aug2015,1092.19,49.83,1
04aug2015,1092.59,49.82,2
05aug2015,1085.63,49.92,3
06aug2015,1090.15,48.66,4
07aug2015,1096.85,48.49,5
08aug2015,1096.85,48.49,6
09aug2015,1096.85,48.49,0
10aug2015,1103.35,49.29,1
11aug2015,1109.67,48.56,2
12aug2015,1123.85,49.21,3
13aug2015,1116.13,49.04,4
14aug2015,1114.88,48.73,5
15aug2015,1114.88,48.73,6
16aug2015,1114.88,48.73,0
17aug2015,1118.69,48.47,1
18aug2015,1115.99,47.94,2
19aug2015,1128.59,46.83,3
20aug2015,1148.95,46.57,4
21aug2015,1158.05,44.73,5
22aug2015,1158.05,44.73,6
23aug2015,1158.05,44.73,0
24aug2015,1160.09,42.55,1
25aug2015,1135,42.96,2
26aug2015,1123.78,42.71,3
27aug2015,1122.99,45.21,4
28aug2015,1135.48,48.93,5
29aug2015,1135.48,48.93,6
30aug2015,1135.48,48.93,0
31aug2015,1130.69,49.76,1
01sep2015,1140.67,49.84,2
02sep2015,1134.44,48.13,3
03sep2015,1124.13,51.43,4
04sep2015,1120.97,49.65,5
05sep2015,1120.97,49.65,6
06sep2015,1120.97,49.65,0
07sep2015,1118.55,47.5,1
08sep2015,1122.69,49.14,2
09sep2015,1110.13,48.33,3
10sep2015,1110.72,48.02,4
11sep2015,1100.3,47.6,5
12sep2015,1100.3,47.6,6
13sep2015,1100.3,47.6,0
14sep2015,1107.34,46.55,1
15sep2015,1104.57,46.36,2
16sep2015,1120.74,49.14,3
17sep2015,1118.34,48.16,4
18sep2015,1136.95,47.19,5
19sep2015,1136.95,47.19,6
20sep2015,1136.95,47.19,0
21sep2015,1132.47,47.61,1
22sep2015,1126.34,47.11,2
23sep2015,1131.38,48.54,3
24sep2015,1154.69,47.22,4
25sep2015,1144.4,47.57,5
26sep2015,1144.4,47.57,6
27sep2015,1144.4,47.57,0
28sep2015,1133.07,46.52,1
29sep2015,1131.8,47.54,2
30sep2015,1114.34,47.52,3
01oct2015,1115.17,48.13,4
02oct2015,1138.65,46.64,5
03oct2015,1138.65,46.64,6
04oct2015,1138.65,46.64,0
05oct2015,1135.47,49.46,1
06oct2015,1149.78,51.44,2
07oct2015,1146.93,51.73,3
08oct2015,1144.59,52.35,4
09oct2015,1157.55,52.43,5
10oct2015,1157.55,52.43,6
11oct2015,1157.55,52.43,0
12oct2015,1161.3,51.42,1
13oct2015,1166.55,49.61,2
14oct2015,1176.8,48.53,3
15oct2015,1185.65,48.31,4
16oct2015,1182.28,49.32,5
17oct2015,1182.28,49.32,6
18oct2015,1182.28,49.32,0
19oct2015,1171.05,48.28,1
20oct2015,1178.09,47.9,2
21oct2015,1166.13,47.56,3
22oct2015,1168.24,47.29,4
23oct2015,1163.05,47.02,5
24oct2015,1163.05,47.02,6
25oct2015,1163.05,47.02,0
26oct2015,1166.49,47.19,1
27oct2015,1167.15,46.05,2
28oct2015,1180.18,48.31,3
29oct2015,1150.88,48.52,4
30oct2015,1141.05,48.45,5
31oct2015,1141.05,48.45,6
01nov2015,1141.05,48.45,0
02nov2015,1135.34,48.33,1
03nov2015,1123.97,49.3,2
04nov2015,1114.69,48.3,3
05nov2015,1106.84,47.95,4
06nov2015,1087.8,46.99,5
07nov2015,1087.8,46.99,6
08nov2015,1087.8,46.99,0
09nov2015,1089.55,46.64,1
10nov2015,1090.8,46.92,2
11nov2015,1087.8,45.57,3
12nov2015,1079.24,43.92,4
13nov2015,1082.4,43.44,5
14nov2015,1082.4,43.44,6
15nov2015,1082.4,43.44,0
16nov2015,1085.07,42.09,1
17nov2015,1075.09,42.84,2
18nov2015,1068.9,42.63,3
19nov2015,1082.4,43.1,4
20nov2015,1079.34,43.27,5
21nov2015,1079.34,43.27,6
22nov2015,1079.34,43.27,0
23nov2015,1070.09,44.25,1
24nov2015,1074.94,45.01,2
25nov2015,1072.38,44.26,3
26nov2015,1071.68,44.2,4
27nov2015,1057.97,43.88,5
28nov2015,1057.97,43.88,6
29nov2015,1057.97,43.88,0
30nov2015,1063.68,44.11,1
01dec2015,1065.99,44.07,2
02dec2015,1055.8,42.93,3
03dec2015,1056.4,42.9,4
04dec2015,1084.8,42.77,5
05dec2015,1084.8,42.77,6
06dec2015,1084.8,42.77,0
07dec2015,1075.82,40.78,1
08dec2015,1074.28,40.51,2
09dec2015,1072.18,40.18,3
10dec2015,1074.78,39.46,4
11dec2015,1076.57,37.93,5
12dec2015,1076.57,37.93,6
13dec2015,1076.57,37.93,0
14dec2015,1070.43,37.21,1
15dec2015,1061.43,38.42,2
16dec2015,1074.65,37.12,3
17dec2015,1051.97,36.75,4
18dec2015,1064.57,37.13,5
19dec2015,1064.57,37.13,6
20dec2015,1064.57,37.13,0
21dec2015,1079.18,35.76,1
22dec2015,1076.18,35.97,2
23dec2015,1069.1,36.49,3
24dec2015,1075.45,37.16,4
25dec2015,1075.45,37.16,5
26dec2015,1075.45,37.16,6
27dec2015,1075.45,37.16,0
28dec2015,1069.74,36.51,1
29dec2015,1068.95,37.03,2
30dec2015,1062.05,36.14,3
31dec2015,1062.38,35.7,4
